id_temp,id,predmet,cyklus,typ,komponent,tematický celok,typ štandardu,definicia,zmena,tooltip,tooltip_text
771,sj1-v-124,Slovenský jazyk a slovenská literatúra,1,Výkonový štandard,Produkcia,Písomný prejav,,Na základe pomocných otázok rozvíjať vety o nové slová a slovné spojenia.,,,
772,sj1-v-125,Slovenský jazyk a slovenská literatúra,1,Výkonový štandard,Produkcia,Písomný prejav,,Vytvoriť jednoduchý opis a jednoduchú charakteristiku.,,,
773,sj1-v-126,Slovenský jazyk a slovenská literatúra,1,Výkonový štandard,Produkcia,Písomný prejav,,Spájať jednoduché vety do krátkych súvislých textov.,,,
774,sj1-v-127,Slovenský jazyk a slovenská literatúra,1,Výkonový štandard,Produkcia,Písomný prejav,,Podľa vzoru vytvoriť texty osobného charakteru.,,,
775,sj1-v-128,Slovenský jazyk a slovenská literatúra,1,Výkonový štandard,Produkcia,Písomný prejav,,Podľa vzoru zoštylizovať vybrané písomné formy spoločenského styku.,,,
776,sj1-o-074,Slovenský jazyk a slovenská literatúra,1,Obsahový štandard,Produkcia,Funkcie jazyka,,"Nadviazanie kontaktu pri stretnutí s osobami hovoriacimi po slovensky: pozdravy, odpovedať na pozdravy, oslovenia, pozvať, privítať, lúčiť sa, zdvorilostné výrazy, blahoželania, predstaviť sa, predstaviť niekoho, rozlúčiť sa, prosba, slušne vyjadriť prosby.",,,
777,sj1-o-075,Slovenský jazyk a slovenská literatúra,1,Obsahový štandard,Produkcia,Funkcie jazyka,,"Požiadanie a poskytnutie informácie: získať informácie, požiadať o pomoc alebo o radu, upozorniť, identifikovať niekoho alebo niečo.",,,
778,sj1-o-129,Slovenský jazyk a slovenská literatúra,1,Obsahový štandard,Produkcia,Funkcie jazyka,,"Vyjadrenie želania a pocitov: vyjadriť radosť, smútok, slušne vyjadriť prosbu, požiadať o pomoc, vyjadriť radosť, vyjadriť fyzickú bolesť, smútok, prekvapenie.",,,
779,sj1-o-130,Slovenský jazyk a slovenská literatúra,1,Obsahový štandard,Produkcia,Funkcie jazyka,,Oznámenie a vyjadrenie stanoviska: získavať informácie a informovať druhých v rámci tematických okruhov.,,,
780,sj1-o-131,Slovenský jazyk a slovenská literatúra,1,Obsahový štandard,Produkcia,Funkcie jazyka,,"Predstavenie záľub a preferencií: vyjadriť, že sa niečo páči/nepáči, vyjadriť, že komunikujúca osoba niekoho alebo niečo má/nemá rada.",,,
781,sj1-o-132,Slovenský jazyk a slovenská literatúra,1,Obsahový štandard,Produkcia,Funkcie jazyka,,"Opis: jednoducho opísať osobu, predmet, zviera.",,,
782,sj1-o-133,Slovenský jazyk a slovenská literatúra,1,Obsahový štandard,Produkcia,Funkcie jazyka,,"Vyjadrenie názoru: vyjadriť, či je tvrdenie pravda/nepravda, vybrať si z ponúkaných možností.",,,
783,sj1-o-134,Slovenský jazyk a slovenská literatúra,1,Obsahový štandard,Produkcia,Funkcie jazyka,,"Vyjadrenie návrhu a reakcia naň: požiadať o niečo, odpovedať na vyjadrenie vďaky, poďakovať sa, ponúknuť pomoc.",,,
784,sj1-o-135,Slovenský jazyk a slovenská literatúra,1,Obsahový štandard,Produkcia,Funkcie jazyka,,"Korešpondencia: porozumieť listu, vhodne začať list, oslovenie, vhodne ukončiť list, napísať pozdrav z výletu, k sviatkom, napísať krátku textovú správu, blahoželanie, pozvánku.",,,
785,sj1-o-136,Slovenský jazyk a slovenská literatúra,1,Obsahový štandard,Produkcia,Funkcie jazyka,,"Reagovanie na udalosť: blahoželať, pozvať a reagovať na pozvanie.",,,
786,sj1-o-137,Slovenský jazyk a slovenská literatúra,1,Obsahový štandard,Produkcia,Funkcie jazyka,,"Reagovanie na príbeh a dej rozprávky: vyjadriť, či sa príbeh alebo rozprávka páči alebo nepáči, vyjadriť porozumenie príbehu alebo rozprávky aj neverbálne.",new,,
787,sj1-o-138,Slovenský jazyk a slovenská literatúra,1,Obsahový štandard,Produkcia,Funkcie jazyka,,"Uskutočnenie audio/video hovoru: vhodne začať audio/video hovor, vyjadriť neporozumenie, požiadať o zopakovanie, požiadať o vysvetlenie povedaného, vhodne ukončiť audio/video hovor.",,,
788,sj1-o-076,Slovenský jazyk a slovenská literatúra,1,Obsahový štandard,Produkcia,Jazykové prostriedky,Pojmové okruhy,Vyjadrenie existencie: sloveso byť v prítomnom a minulom čase.,,,
789,sj1-o-077,Slovenský jazyk a slovenská literatúra,1,Obsahový štandard,Produkcia,Jazykové prostriedky,Pojmové okruhy,"Vyjadrenie vlastníctva: sloveso mať v prítomnom a minulom čase; privlastňovacie zámená: môj, moja, moje, tvoj, tvoja, tvoje, náš, naša, naše.",,,
790,sj1-o-078,Slovenský jazyk a slovenská literatúra,1,Obsahový štandard,Produkcia,Jazykové prostriedky,Pojmové okruhy,"Vyjadrenie smeru: pojmami tam, hore, dole/dolu, dopredu, dozadu, doprava, doľava; používaním predložiek od, do, z, zo s genitívom; používaním predložiek k, ku s datívom; používaním predložky cez s akuzatívom.",,,
791,sj1-o-079,Slovenský jazyk a slovenská literatúra,1,Obsahový štandard,Produkcia,Jazykové prostriedky,Pojmové okruhy,"Vyjadrenie polohy: pojmami tu, tam, hore, dole/dolu, vpredu, vzadu, vľavo, vpravo, používaním predložiek na, pod, nad, za, pred s akuzatívom, používaním predložiek v, na, pri s lokálom, používaním predložiek za, pred, nad, pod s inštrumentálom.",,,
792,sj1-o-080,Slovenský jazyk a slovenská literatúra,1,Obsahový štandard,Produkcia,Jazykové prostriedky,Pojmové okruhy,"Vyjadrenie situácie: pojmami blízko, ďaleko; používaním predložky o s lokálom; používaním predložiek s, so s inštrumentálom.",,,
793,sj1-o-081,Slovenský jazyk a slovenská literatúra,1,Obsahový štandard,Produkcia,Jazykové prostriedky,Pojmové okruhy,"Vyjadrenie veľkosti: pojmami veľký, malý.",,,
794,sj1-o-082,Slovenský jazyk a slovenská literatúra,1,Obsahový štandard,Produkcia,Jazykové prostriedky,Pojmové okruhy,"Vyjadrenie časových vzťahov: pojmami minulý týždeň, minulý rok, budúci týždeň, budúci rok, časti dňa, dni v týždni; určením času pojmami: celé hodiny, včera, dnes, zajtra, predvčerom, pozajtra.",,,
795,sj1-o-083,Slovenský jazyk a slovenská literatúra,1,Obsahový štandard,Produkcia,Jazykové prostriedky,Pojmové okruhy,"Vyjadrenie kvantitatívnych vzťahov: vek žiaka, vek rodičov žiaka, vek súrodencov žiaka a počtu predmetov základnými určitými číslovkami do 100, základnými neurčitými: veľa, málo.",,,
796,sj1-o-084,Slovenský jazyk a slovenská literatúra,1,Obsahový štandard,Produkcia,Jazykové prostriedky,Pojmové okruhy,"Vyjadrovanie poradia: radovými číslovkami: prvý, druhý, tretí, štvrtý, piaty, šiesty, siedmy, ôsmy, deviaty, desiaty a pojmami prvý, posledný.",,,
797,sj1-o-085,Slovenský jazyk a slovenská literatúra,1,Obsahový štandard,Produkcia,Jazykové prostriedky,Pojmové okruhy,"Vyjadrenie tvaru: okrúhly, oválny, guľatý.",new,,
798,sj1-o-086,Slovenský jazyk a slovenská literatúra,1,Obsahový štandard,Produkcia,Jazykové prostriedky,Pojmové okruhy,"Vyjadrenie postavy: vysoká, nízka; farba: biela, žltá, červená, modrá, zelená, čierna, hnedá, fialová, oranžová, sivá, ružová.",,,
799,sj1-o-087,Slovenský jazyk a slovenská literatúra,1,Obsahový štandard,Produkcia,Jazykové prostriedky,Pojmové okruhy,"Jazykové a neverbálne prostriedky v ústnej komunikácii a interakcii, ktoré sú dôležité pre správne porozumenie a vyjadrenie v reči: prízvuk, dôraz, tempo, rytmus, prestávka, melódia; oslovenia; mimika, gestá, pohľad očí, podávanie ruky, postoj, vzdialenosť s komunikujúcim v danej komunikačnej situácii, udržiavanie kontaktu zrakom, vzdialenosťou a polohou tela.",,,
800,sj1-o-088,Slovenský jazyk a slovenská literatúra,1,Obsahový štandard,Produkcia,Jazykové prostriedky,Pojmové okruhy,"Jednoduchý opis niekoho alebo niečoho na základe osnovy a pomocných otázok, jednoduchá charakteristika niekoho na základe pomocných otázok.",,,
801,sj1-o-089,Slovenský jazyk a slovenská literatúra,1,Obsahový štandard,Produkcia,Jazykové prostriedky,Lexikológia,Rozvoj slovnej zásoby: osvojovanie 400 – 500 slov a frazeologických spojení aktívne a 200 – 250 slov a slovných spojení pasívne za 1. cyklus.,,,
802,sj1-o-090,Slovenský jazyk a slovenská literatúra,1,Obsahový štandard,Produkcia,Jazykové prostriedky,Lexikológia,"Abeceda, veta, slovo, slabika, hláska, samohláska, spoluhláska, dvojhláska, písmeno, tlačené písmeno, písané písmeno, veľké písmeno, malé písmeno, bodka, otáznik, výkričník, text, rozhovor, dialóg, nadpis, ilustrácia, list, pozdrav, pozvánka, čítanie, písanie, počúvanie, odpisovanie, doplňovanie, dokončenie, slabikovanie, delenie slov na slabiky, tvorba slov, tvorba slov z písmen, tvorba slov zo slabík, tvorba viet, tvorba viet zo slov, otázka, tvorba otázok, odpoveď, tvorba odpovedí.",,,
803,sj1-o-091,Slovenský jazyk a slovenská literatúra,1,Obsahový štandard,Produkcia,Jazykové prostriedky,Lexikológia,"Používanie pozdravov: Dobré ráno, Dobrý deň, Dobrý večer, Dobrú noc, Ahoj, Dovidenia.",,,
804,sj1-o-092,Slovenský jazyk a slovenská literatúra,1,Obsahový štandard,Produkcia,Jazykové prostriedky,Zvuková stránka reči a pravopis,"Správna výslovnosť hlások slovenskej abecedy: spoluhlásky h, ch, ľ, slabikotvorné spoluhlásky ĺ, ŕ, samohlásky a, á, e, é, ä, ó, dvojhlásky ia, ie, iu, ô, hláskové skupiny a slová, v ktorých dochádza k spodobovaniu.",new,,
805,sj1-o-093,Slovenský jazyk a slovenská literatúra,1,Obsahový štandard,Produkcia,Jazykové prostriedky,Zvuková stránka reči a pravopis,Odlišnosti a rovnosti vo výslovnosti medzi slovenskými a maďarskými hláskami.,,,
806,sj1-o-139,Slovenský jazyk a slovenská literatúra,1,Obsahový štandard,Produkcia,Jazykové prostriedky,Zvuková stránka reči a pravopis,"Správna artikulácia slovenských foném a správne čítanie ich písaných tvarov s využitím osvojených vedomostí a zručností z maďarského jazyka, uvedomenie si kontrastívnych znakov maďarskej a slovenskej abecedy, aplikácia odlišností a rovností medzi slovenským a maďarským jazykom.",,,
807,sj1-o-140,Slovenský jazyk a slovenská literatúra,1,Obsahový štandard,Produkcia,Jazykové prostriedky,Zvuková stránka reči a pravopis,"Slovenská abeceda, písmená slovenskej abecedy a ich správna aplikácia.",,,
808,sj1-o-141,Slovenský jazyk a slovenská literatúra,1,Obsahový štandard,Produkcia,Jazykové prostriedky,Zvuková stránka reči a pravopis,"Písanie dátumu – odlišné písanie v maďarskom a slovenskom jazyku, písanie oslovenia.",,,
809,sj1-o-142,Slovenský jazyk a slovenská literatúra,1,Obsahový štandard,Produkcia,Jazykové prostriedky,Morfológia,Používanie 2. a 3. gramatickej osoby jednotného čísla a 1. gramatická osoba množného čísla činnostných slovies v rámci tematických okruhov.,,,
810,sj1-o-143,Slovenský jazyk a slovenská literatúra,1,Obsahový štandard,Produkcia,Jazykové prostriedky,Morfológia,Používanie prítomného a minulého času slovies v rámci tematických okruhov.,,,
811,sj1-o-144,Slovenský jazyk a slovenská literatúra,1,Obsahový štandard,Produkcia,Jazykové prostriedky,Morfológia,"Používanie najfrekventovanejších zvratných slovies, ktoré sa týkajú tematických okruhov ľudské telo, starostlivosť o zdravie, vzdelávanie a práca, obchod a služby.",,,
812,sj1-o-145,Slovenský jazyk a slovenská literatúra,1,Obsahový štandard,Produkcia,Jazykové prostriedky,Morfológia,Používanie rodu a čísla najfrekventovanejších podstatných mien v rámci tematických okruhov.,,,
813,sj1-o-146,Slovenský jazyk a slovenská literatúra,1,Obsahový štandard,Produkcia,Jazykové prostriedky,Morfológia,Zhoda prídavných mien s najfrekventovanejšími podstatnými menami.,,,
814,sj1-o-147,Slovenský jazyk a slovenská literatúra,1,Obsahový štandard,Produkcia,Jazykové prostriedky,Morfológia,"Používanie základných určitých, neurčitých a radových čísloviek v spojení s podstatnými menami v rámci tematických okruhov.",,,
815,sj1-o-148,Slovenský jazyk a slovenská literatúra,1,Obsahový štandard,Produkcia,Jazykové prostriedky,Syntax,"Jednoduchá veta: tvorenie jednoduchých viet – oznamovacie, opytovacie – s využitím osvojenej slovnej zásoby a vedomostí z maďarského jazyka.",,,
816,sj1-o-149,Slovenský jazyk a slovenská literatúra,1,Obsahový štandard,Produkcia,Jazykové prostriedky,Syntax,Tvorba viet na základe vetných modelov.,new,,
817,sj1-o-150,Slovenský jazyk a slovenská literatúra,1,Výkonový štandard,Produkcia,Jazykové prostriedky,Vetné modely,"Pomenovanie osôb, zvierat a vecí: všeobecný podmet – slovesno-menný prísudok.",,,
818,sj1-o-151,Slovenský jazyk a slovenská literatúra,1,Výkonový štandard,Produkcia,Jazykové prostriedky,Vetné modely,"Pomenovanie činnosti osôb, zvierat: podmet – slovesný prísudok.",,,
819,sj1-o-152,Slovenský jazyk a slovenská literatúra,1,Výkonový štandard,Produkcia,Jazykové prostriedky,Vetné modely,Pomenovanie činnosti vzťahujúce sa na 1. a 2. gramatickú osobu: podmet – slovesný prísudok.,,,
820,sj1-o-153,Slovenský jazyk a slovenská literatúra,1,Výkonový štandard,Produkcia,Jazykové prostriedky,Vetné modely,"Pomenovanie vlastnosti osôb, zvierat a vecí: podmet – slovesno-menný prísudok.",,,
821,sj1-o-154,Slovenský jazyk a slovenská literatúra,1,Výkonový štandard,Produkcia,Jazykové prostriedky,Vetné modely,"Určenie miesta, času a spôsobu: podmet – slovesný prísudok – príslovkové určenie miesta, času, spôsobu.",,,
822,sj1-o-155,Slovenský jazyk a slovenská literatúra,1,Výkonový štandard,Produkcia,Jazykové prostriedky,Vetné modely,Tvorenie jednoduchej vety s priamym predmetom: podmet – prísudok – priamy predmet.,,,
823,sj1-o-156,Slovenský jazyk a slovenská literatúra,1,Výkonový štandard,Produkcia,Jazykové prostriedky,Vetné modely,Vyjadrenie vlastníctva niečoho alebo niekoho so slovesom mať: podmet – prísudok vyjadrený slovesom „mať“ – predmet.,,,
824,sj1-o-157,Slovenský jazyk a slovenská literatúra,1,Výkonový štandard,Produkcia,Jazykové prostriedky,Vetné modely,Tvorenie jednoduchej vety s rozvitým priamym predmetom pomocou prívlastku: podmet – prísudok – prívlastkom rozvitý priamy predmet.,,,
825,sj1-o-158,Slovenský jazyk a slovenská literatúra,1,Výkonový štandard,Produkcia,Sociolingválna zložka,,"Sprievodné gestá na podporu komunikácie v produkcii, interakcii a očný kontakt.",,,
826,sj1-o-159,Slovenský jazyk a slovenská literatúra,1,Výkonový štandard,Produkcia,Sociolingválna zložka,,"Spoločenské konvencie: návštevy kultúrnych podujatí, oslavy v rodine, oblečenie, správanie sa v súkromných a verejných priestoroch.",new,,
827,sj1-o-160,Slovenský jazyk a slovenská literatúra,1,Výkonový štandard,Produkcia,Sociolingválna zložka,,Pozdravy a základné zdvorilostné frázy tvoriace rámec situačných rozhovorov.,,,
828,sj1-o-161,Slovenský jazyk a slovenská literatúra,1,Výkonový štandard,Produkcia,Sociolingválna zložka,,"Súkromná a verejná komunikácia: vhodné formy oslovenia v škole a mimo školy, tykanie a vykanie vo verejnom a súkromnom komunikačnom prostredí, rozhovory doma a v škole, pri nákupoch, ústne blahoželanie, pozdravy z výletov, SMS primerané veku a jazykovej úrovni žiakov.",update,,
829,sj1-o-162,Slovenský jazyk a slovenská literatúra,1,Výkonový štandard,Produkcia,Sociolingválna zložka,,Vybrané aspekty každodenného života žiaka.,,,
830,sj1-o-163,Slovenský jazyk a slovenská literatúra,1,Výkonový štandard,Produkcia,Sociolingválna zložka,,"Vybrané sviatky, zvyky a tradície: Vianoce a vianočné vinše, Veľká noc, veľkonočné sviatky.",,,
831,sj1-o-164,Slovenský jazyk a slovenská literatúra,1,Obsahový štandard,Produkcia,Tematické okruhy,,"Rodina a spoločnosť: členovia rodiny, priatelia, meno žiaka, rodičov a súrodencov, vek žiaka, rodičov a súrodencov, zamestnanie členov rodiny, sviatky.",,,
832,sj1-o-165,Slovenský jazyk a slovenská literatúra,1,Obsahový štandard,Produkcia,Tematické okruhy,,"Domov a bývanie: dom, byt, miestnosti v dome alebo byte, zariadenie v dome alebo byte, činnosti v jednotlivých miestnostiach, domáce práce, práca okolo domu, v záhrade, pomoc v domácnosti, orientácia v meste alebo v dedine.",,,
833,sj1-o-166,Slovenský jazyk a slovenská literatúra,1,Obsahový štandard,Produkcia,Tematické okruhy,,"Voľný čas a záľuby: rok, mesiac, týždeň, dni v týždni, pracovný deň, sviatok, dátum, určenie času, časti dňa, začiatok a koniec školského roka, ročné obdobia, prázdniny.",,,
834,sj1-o-167,Slovenský jazyk a slovenská literatúra,1,Obsahový štandard,Produkcia,Tematické okruhy,,"Doprava a cestovanie: dopravné prostriedky, cesta do školy, kultúra cestovania.",,,
835,sj1-o-168,Slovenský jazyk a slovenská literatúra,1,Obsahový štandard,Produkcia,Tematické okruhy,,"Ľudské telo, starostlivosť o zdravie: ľudské telo, zdravie, choroba, nehoda, úraz, osobná hygiena, u lekára, u zubára, obliekanie podľa počasia, zdravá výživa, životospráva, šport, vychádzky, exkurzie, výlety, hry v prírode.",,,
